hotel_id,hotel_category,hotel_name_length,hotel_description_length,hotel_photos_qty
08afa5ea0959ed59dab2ab327fdf75bf,71,49.0,214.0,1.0
3a09e09ab433234d03afd2a45f59788a,10,47.0,783.0,1.0
11476c63fc9a49762fe2b8ce9f843288,69,42.0,1649.0,1.0
02843f5c3f074785f9cfd617fd769d85,11,52.0,152.0,3.0
c72b9e10a0fc2eeb3f872369d21550c1,27,30.0,1391.0,1.0
9338fc9a87e81ea2d90898f612e7c881,17,27.0,320.0,1.0
2b8fc3ee762e05b6eda08acb93a7f4ab,69,55.0,1015.0,1.0
52389801377308c616f5738197cb6738,7,44.0,1147.0,1.0
f066ad6f04ab65cdca8a7cdccec1d9fa,28,57.0,2079.0,2.0
cc6f2abf65fe2164ea51b2198a67e4e6,63,47.0,216.0,1.0
b726d5e1112ff3069f4a8c87facc0a20,18,54.0,305.0,4.0
9dcba17afa65c7ae820eeb248ad8f9b3,17,46.0,1056.0,1.0
40552cdce39983b2f719b609e296b899,38,46.0,879.0,1.0
edd4333652a8694907c2337a113377be,31,59.0,174.0,1.0
a22fc874867433a01aac27d63ea2f93d,22,48.0,841.0,1.0
743e56d7fbf4bb9b67399b99a9d3e87e,7,45.0,275.0,1.0
0f8ff11e80cf6870b1c0412af61dcc63,27,33.0,1909.0,1.0
f47dc5194f89275e79d81465b48011c2,28,52.0,1485.0,2.0
4522bd68853a50114da493f4a3b8846f,69,46.0,622.0,2.0
33ab3dfd64997876fc8210cb9dac4661,69,35.0,85.0,1.0
d1499da5ef7bae5e0cdef66e4918d7c7,35,34.0,447.0,1.0
34c28efa6e4f99e7af9300301c45b3b2,31,58.0,205.0,1.0
4210200710ea1103a736d4089fba163d,16,59.0,1071.0,4.0
af72e270b53c860cb712a08020aeef8d,14,60.0,506.0,1.0
f7de1d8544ecdfb97104723e9600f7ff,69,58.0,220.0,4.0
848c3357ea72c31e344822aa92a788bf,65,46.0,183.0,1.0
9e14bcf5a24bea6305c171a753cb86c9,65,43.0,832.0,2.0
e5cb326b7bedce9280675691a536d459,12,41.0,775.0,4.0
8a44846f69f9727378f58f067bbefef2,11,56.0,808.0,2.0
4b65b1f99d589e8fba9894639a519031,7,26.0,973.0,1.0
e64b6a20eec6fdb986b1b8c7fe240bfd,28,25.0,209.0,1.0
c6d552efdb1012683beb10cf8daf2f80,46,43.0,50.0,1.0
5a22e865ee1d7bb2f88786cf5dc67987,73,53.0,373.0,1.0
c377c52885f53e10de9741d76532d726,14,44.0,1793.0,1.0
3f2e2825d0a0597aac9fb366c6705b55,38,39.0,699.0,1.0
cb79bc9dd00821fff79138e9f5285945,69,29.0,451.0,3.0
bee4052075cf6310885da8c43927ada7,33,60.0,189.0,2.0
d6c2215228d4ab312c0b8d4054e77e23,65,31.0,65.0,3.0
0ef09ae049f5599d7f26b5e2f42bdf5c,2,48.0,207.0,1.0
4a0eb3decfc3f2f3322c34e6febc00a7,28,53.0,106.0,1.0
6b5e52332a616f50dbe5803711d24d37,7,55.0,824.0,1.0
fcde0df5679749a3e441e4e4c8ab0ec1,11,54.0,388.0,2.0
6708d9a88beea1a8f4e678b79737553d,65,54.0,834.0,1.0
abfa6604747217cd3cf9e6f979312078,29,39.0,628.0,1.0
39a3f354c6c2b07085eea02c96a78463,73,41.0,441.0,1.0
a290b1abe6b43f3c3241bdf131c83d68,12,60.0,733.0,5.0
32ec863a3282708d5c28c4296ec4b558,19,59.0,387.0,2.0
a93fee7cfa54319ac351539a4610d926,17,59.0,660.0,7.0
9ee056e0a742e299639fe2eaeb2498f2,69,32.0,175.0,1.0
3cd2d23763ef8b85ec12eb79d9ca1e90,69,55.0,369.0,2.0
c02d9c909feccea6c879f4610e82149a,,,,
ff76d22a151846a05f5cfd3c2d354026,7,53.0,298.0,1.0
7c4f21e56ab529a911298772682dfb6d,10,59.0,946.0,2.0
d8716171d254d8177e6a232e72c96824,7,53.0,532.0,1.0
256603637358c6f10f24eae5a7a99621,11,52.0,1142.0,1.0
c90dd226493e0413796f85c04b6b2045,29,47.0,1291.0,1.0
641efed81abbcbe11fb633662f973425,6,21.0,418.0,9.0
3d326152e335d77176746f08c292ca19,7,60.0,2894.0,1.0
d3fc4276f6f3f2c7d8cfde0e6fd836ff,20,57.0,677.0,5.0
a6ad3cba5112ccdb33466f892bc3e900,17,40.0,381.0,1.0
4b2b70342c04e8aafba6b8385d100821,7,53.0,1087.0,1.0
ed1b64356a25ea7b5bd633ab0ec23c18,29,51.0,423.0,3.0
6a968cfe620da1cab5c7556ae04b48e8,7,28.0,648.0,1.0
8d1d69871b8d98741e1f9255fec6c542,10,33.0,77.0,1.0
5596a060e722e0032d2d9da76b8dd5ed,28,50.0,691.0,1.0
c1cdb785c9cb1f2e48c1e4f903982cc4,29,34.0,302.0,3.0
0f6e65606de479d62278530eb6b4be42,11,37.0,2782.0,4.0
e5ecddf77ede4cade6a11624ac9f9a09,50,57.0,2172.0,1.0
992872ef4342f91f9997e648d7654102,7,46.0,1444.0,1.0
fdbd3459fdb800a772186b81e11e1302,2,47.0,219.0,2.0
6aea8d2a65572672cb050c083b44cc62,2,59.0,626.0,1.0
76c60eafde72f0e1c602f386d47b49b8,37,37.0,256.0,1.0
e46cc487c6c56c0c420075a7aee02a2b,19,51.0,1607.0,2.0
818d0d0f9f4887164cd636bd7601162c,11,55.0,1776.0,2.0
a2c2799904717441983c93c9bcf16515,6,41.0,992.0,1.0
a3ecf575b497f895234364705b4a0072,59,56.0,1583.0,4.0
be9a1286428e85aaebf829061cab19d5,36,58.0,1057.0,3.0
31403364787ef9dab1101422266d7a31,19,34.0,177.0,1.0
27d0332f8279556b5e865533be1a0bbb,17,43.0,1519.0,4.0
e4eddf87ed932497c40c0aca8eff1e1e,16,59.0,652.0,8.0
4ff9d09b3cc73d86f618dbd6382c2f73,6,63.0,527.0,11.0
fe9bd51339f00c569d7eddc65aada843,18,59.0,582.0,3.0
f8d611ec74ccf84c15753a49e6f80917,11,56.0,757.0,1.0
5de72a41c503d819a9f2e024d05f3ba3,35,33.0,588.0,1.0
5019492a0d9ffb2483ae65b59f1800f7,71,33.0,371.0,1.0
e813b0eb7ec62f7459217b22cb8c2cf7,,,,
a1e3544a0712c0649595ecfc7a99a9be,7,40.0,1624.0,1.0
6d02e91c0475a9610c2749f4494cc0c6,35,40.0,166.0,2.0
6e159f6649567b357d6050226662d498,69,47.0,301.0,2.0
09b9612c462b3f5c7c4cc10c744962c9,20,51.0,329.0,3.0
8505fa09e6e270b62360996e333789d9,6,63.0,810.0,6.0
922a606efd9b6455890f6eba18c85e97,11,60.0,1624.0,3.0
8c74be6cb8deb9bd84f8a78ae9099d0b,18,37.0,325.0,1.0
fd3aaa6789e1f50933661b5977232d42,11,44.0,785.0,1.0
8e7c970e9a2fbb5932ea5e07b2dd7b9c,11,40.0,240.0,1.0
7d4b3383690a65610a1d6320e7e059fb,38,42.0,442.0,1.0
e2711ecb5f0b7678257e1a1cc67724d1,28,58.0,277.0,1.0
f684a3aa7e4303f99fe30979deef723c,33,58.0,74.0,4.0
0ccbac40ab33fc75971df69b1af95879,69,40.0,1439.0,1.0
350f6309022c6de596cbf43552814c90,27,38.0,286.0,1.0
7ebe26d5994076f2bfa06bd10f7bc1a5,69,60.0,1020.0,4.0
72eb13b6a8bd19a5cb0419e76e19f816,50,30.0,2071.0,1.0
39423237bd420009dc291b04942f7c55,10,35.0,106.0,1.0
87d4312b97b5e698836d28ed0400e341,12,50.0,474.0,2.0
709f19a5f4af650ac0b0ca7f74343f9a,69,50.0,156.0,3.0
5f55e228402b21351ade8721f5914c9d,24,48.0,1609.0,1.0
4d94ab9418ffb7ff8a7efc564221bdfb,6,55.0,280.0,3.0
d2a0cb97cb4cda846c47369dfa384d5a,69,58.0,3784.0,7.0
b05b2e4bc8e5912092dfc5010afcac79,7,50.0,1001.0,1.0
1c3b1a1e22af86434155834d54b391a9,43,35.0,99.0,1.0
37e4e8fc1d981a01e27a86be181e8643,6,45.0,489.0,2.0
fccd980a626042e02b0948269dfc2a10,65,53.0,375.0,4.0
6aae843ab464c8c55d6f8b8009c85a31,73,25.0,728.0,1.0
3b34fd8412691106df42afa6e12992eb,69,30.0,349.0,1.0
dd7456c83470a1ab0076794fc41f7d21,10,43.0,914.0,3.0
62a7c9b696daa1677fce48ca75f97755,73,63.0,1676.0,1.0
a82c0ec6a0a6898c06151cc3c64ab6da,33,24.0,849.0,4.0
286399d234f7234d54d9daf641858a84,7,49.0,800.0,1.0
9240497322ea965de3f694d0f2c63b13,38,52.0,304.0,1.0
23a42fb16f485902b43aef03a03ecc13,28,54.0,315.0,1.0
c7fb9015ed50ed25e4a1410a835dd882,19,47.0,812.0,4.0
4247b378817e2f67a49aa54b5d159423,3,27.0,686.0,1.0
46a3ec13a5507f212ecb6142e0522d66,28,54.0,625.0,1.0
8f0db9fb4e1a6f91b47ec63d4b1ffef3,38,45.0,636.0,2.0
ab163a7c1036e8307123376c3b8593f2,42,50.0,511.0,3.0
b6c3b3380b8822146538c70f7c2feb83,41,40.0,971.0,1.0
d371dcce2d429612a76cb77fe886eb23,11,57.0,742.0,1.0
4575afa74e3c6d607336c747040efbf3,38,16.0,347.0,4.0
f352a9d7d9b50d7b575da549e6a420b6,10,37.0,721.0,1.0
02d400ee34f6352b8f44ca112abaf32e,67,58.0,223.0,1.0
6f6dfa98d1d04760f4cc1370b0773abf,73,35.0,69.0,1.0
f0acc7c8a2dc7b2717687440cb225d40,2,58.0,204.0,1.0
be12fb9557a815962aedefff523cb417,11,55.0,495.0,5.0
26cf5c6187b48e17fe58747b0ebceb97,28,50.0,696.0,2.0
096c6a83656bff3c715a749769abb160,10,41.0,225.0,1.0
67e9fbbd4c148dbe5fd9ddceb6eef6af,19,52.0,516.0,1.0
a0aaa509475b7522abfdee9f7506dc43,11,53.0,801.0,1.0
7ee6698a4ff8af48e37ddcbb9ba0a80d,19,57.0,949.0,2.0
fd05183d25040deb558fcf2317ca7f35,28,47.0,1339.0,1.0
2159c1f15e557cff4a3aeb6663ccd7aa,14,63.0,1450.0,3.0
4b8b6acd64ce60cc3079705a1f81c8ee,6,29.0,710.0,2.0
aa2ebc34844fba07b92b24cfb25ee90e,41,57.0,2106.0,1.0
b88226a0905e335084c1fa5d1f78ffcf,28,56.0,186.0,1.0
96cc2e47bdf21343261da4bddd2ee753,28,56.0,422.0,1.0
b6adcc6d7a313db480a9037f5eeb0828,10,39.0,1223.0,1.0
02e3a8b2129024487a3e54bc2faba713,,,,
abe00141c56e38d84d7d5b3b9391a573,4,61.0,407.0,1.0
476d166c952ffba0ba4b94097ee8978d,28,56.0,123.0,2.0
41c8bf3f4c76ebbed873f628f2befa45,45,20.0,1839.0,1.0
019c8009b57768aa3c1e1ad63a3035a4,6,56.0,1472.0,3.0
76d8404a3c92ea8b79b566622928e237,35,25.0,289.0,4.0
8951bb4ffb50cfc4f378044919ee3f35,7,51.0,558.0,1.0
15ee75fee70a690f89bc91003648e11d,17,36.0,447.0,1.0
cf768e5bf8a75483fa7f4674cfca5d31,50,59.0,1141.0,1.0
a066cc6c4528d4be900eb5b642265e8a,6,53.0,399.0,4.0
d276776c3fe1e917aa1117edb1974a41,10,38.0,216.0,1.0
bf3144688939618797350063fba038aa,37,53.0,1000.0,2.0
0a23acb99acf56b62b32765ddab10d5e,11,56.0,548.0,8.0
55290fa84f4229157050027d5d54cf68,17,63.0,3581.0,7.0
a53618827319b1a927f1a62b49a290f7,17,45.0,595.0,3.0
7862ef735fd765b87b1827abcada2c9f,32,50.0,375.0,6.0
4ab52fd5445cdc07aab1c40e485a848e,,,,
3fd1015c7140874cf0e11ea7ef049453,11,55.0,2660.0,1.0
c68fbdbd57a5813ae72b9424e8c79f39,29,22.0,852.0,1.0
ecd7f12eab02ca9b3c2bd9c5f28f2e74,11,45.0,353.0,1.0
6aa6fce7ab329c05fa9b1961b9b9aa8a,28,50.0,640.0,1.0
80daebf65b6d0c864f6ea6babb12521a,69,50.0,970.0,1.0
1f886b38335667be2a58232a265a535c,18,59.0,1133.0,10.0
5c380722a806fc5440093c2c5bf05875,72,50.0,923.0,2.0
0f268b8c1d7e6dd793d8c7ee4400a34a,69,28.0,218.0,2.0
795614f886c749e6dbc3309944c260af,7,60.0,725.0,1.0
18267cce21f3b70f9f7990b8cedc861f,7,53.0,450.0,1.0
5fcb2a7197e60bf9680e889f475ea118,28,57.0,617.0,1.0
e166a6fc004f3181622322b149a56769,6,33.0,765.0,1.0
9b1a012a01b9280d686b5938fa179c61,36,43.0,712.0,5.0
9ce600905d426c4a029517f0635ece3f,65,56.0,1954.0,5.0
a29e64c462b88087b93ed24dbd57bf68,48,58.0,1351.0,3.0
4dd2f3b88523f2f67ab80e2de766d04f,6,56.0,1892.0,7.0
8fc7ecd8162c23452aba05e286197109,17,63.0,692.0,1.0
60bbc8273d9dd553120f6e47d51f532d,17,59.0,1609.0,2.0
c71e6708fd6a1fdc6fe5249837b36a63,38,50.0,554.0,1.0
388761ae3de2bc4870f3f883c296edea,29,33.0,176.0,2.0
cb9186efba9745c418909b8b99af97c9,65,31.0,2230.0,1.0
b6ce2939b5be48b19ebb8fb197bdc7f3,17,46.0,1116.0,8.0
8d8d1187cdbd6292a89fa0b0c0456340,71,34.0,222.0,2.0
74ed8c84df748034d61798f1e43e0e33,7,59.0,2710.0,1.0
97bed3bef40ffe498850fb6b59dfdb5d,29,54.0,644.0,1.0
8b22c047de8ab39095dc1046440f587e,18,59.0,832.0,4.0
918233f7bfc6c132d73d239b6bc732f2,28,56.0,263.0,1.0
38e532d223ae9a0661abb6de6441d3f6,11,28.0,730.0,4.0
c57caa8a1a0edf62a97ddeb4ec3ff71c,69,51.0,598.0,1.0
cdd2990810313f9e049ec8c687cd6ba4,73,63.0,981.0,3.0
a17c2b63e9e6e998dac2dfa5338569e9,7,59.0,924.0,1.0
7a774d66463c1bfcc0a82c3456ae2f98,14,49.0,1180.0,1.0
855c07b6888d4b21b3da68abc2d73b55,15,33.0,1223.0,1.0
49e880590746f55a2bc7e27b85b78d49,69,56.0,782.0,1.0
d95d34658a10bdc86f1af4daa4067268,10,48.0,827.0,1.0
1df4bb547275b9ca14ffbceea72c6f92,1,16.0,734.0,1.0
a4d1a4ced88dce0f9ff85887e798b550,32,57.0,404.0,4.0
d773e0939691e85f1d38c915ddfdd3e9,69,52.0,1421.0,1.0
ca1423cdc5bd50d87c0f7c372d04ae06,35,58.0,1996.0,3.0
d3349a25f3ca6a802a91efc2d17e60bd,33,52.0,486.0,2.0
ead7739484a26999628acfbd973de16c,65,28.0,357.0,1.0
37bc3183cc1d0e7150d8532bfd599164,29,57.0,439.0,5.0
2c4135f071d06fd92c008a978847bd86,69,50.0,1321.0,1.0
4256e0bd99df47919e75696d05d2286b,11,60.0,1013.0,3.0
982ca62c8fdbda9eb2df5e65f0e50d32,29,45.0,829.0,1.0
6e14b332fdb1f57f593573494edefbf9,69,50.0,789.0,10.0
03ce8595ad88fb215ec1409e61f5f0f0,47,52.0,1015.0,5.0
c374ba852bbced7662285946619ef79e,29,56.0,864.0,7.0
36b82096e16417593eda54f26b819ed2,17,46.0,1135.0,3.0
f99691e04a296f0f8d11c58ac24fa1fa,6,48.0,3175.0,1.0
f4f29404a4a0a8fecf0eab6e0791144e,69,25.0,648.0,4.0
f11e14213198868c769856a38d88d701,2,57.0,664.0,4.0
127799361ff2ce69f06bdcdac3808387,65,42.0,1273.0,2.0
6ac6697b0e439e1dc0203b1ec53fac6b,11,48.0,389.0,1.0
2533af88b1cbd15536ad6d903e3666e2,69,52.0,356.0,7.0
20cae77b0c09f282210da508298d472f,69,31.0,1444.0,1.0
3059abc0cda00fa1db8a8dc2e277e5a3,11,31.0,493.0,1.0
b52b580793c20b7d728df6255ba641ec,35,60.0,333.0,1.0
44c208da92f2b66345586a2295e98eec,17,42.0,438.0,6.0
63ac190749c553a4835c22aa3a8189f1,18,49.0,1066.0,2.0
b61aa22c87162434b71587bf7fa667a6,19,39.0,783.0,2.0
c1bced7180c5a14f77ab3eb1fb849b7b,15,40.0,182.0,1.0
229dad9bf3a94e86e7f7f32f921da19d,11,57.0,360.0,2.0
13aac40126a8ef3400e07b26309a170c,6,22.0,425.0,2.0
624474d9dc15558755e1752aa5bbc175,28,33.0,215.0,1.0
82b033ee3aaff51af1ed25a5df4f20f0,2,56.0,672.0,1.0
7dd57adeb453da7757dd5ec2fe11e0ac,69,49.0,1416.0,1.0
d317be5901ac4a467d3c6bea7f23122f,71,38.0,840.0,3.0
50509bdbbc5c3301fc1e4d325bd1eea5,65,59.0,874.0,1.0
f3b83abf1f024a200754ad5859b44c8f,10,47.0,519.0,1.0
42fa0168733da00d3b17c092cc98bba1,2,41.0,1005.0,3.0
b982215dbc7c61cd0bcabe23cf5cfc31,6,24.0,153.0,1.0
6c9c4814a08a3a0f5a6ad8433202034d,2,52.0,278.0,1.0
6c179d190220afed62bbfd79be9e7c98,38,58.0,776.0,7.0
101f8c3afd7b8a8546e9d706f4f4e4b2,31,50.0,356.0,2.0
487845a373fbc6c334ac5bf663cfca32,38,54.0,526.0,1.0
e9e477847a8a031353ff405b7e1c33e4,17,59.0,166.0,1.0
c85e5634f63ec5c505220d1cdebff799,73,58.0,408.0,4.0
6c61f1c1d7181267fe763b8c4349c325,7,59.0,1289.0,3.0
efb839455c18a915fb8b92b1b34d9466,33,39.0,722.0,1.0
19435ab2803b430fb3e430b2d0b990d4,69,37.0,313.0,2.0
d4cd832d1ceb2c2d3ca15dd38001d747,6,30.0,1466.0,2.0
67da33c9acf162d592fc22eb7bba78fd,16,43.0,445.0,1.0
24870dec8f228bc39f93245b3362ef53,11,57.0,664.0,1.0
a8da8e9db65094fa990a4a50acd33ba7,73,53.0,555.0,1.0
7c6842a5adbcd801030ec1c290c6ebd3,6,21.0,414.0,6.0
a3c4da7db45e5b6527a3e82171fcb587,28,60.0,1340.0,1.0
978f986b3865b8a3729192e2a3309868,28,28.0,246.0,1.0
c6fd9890d9501cf05cb33a85d94302e1,33,56.0,1212.0,4.0
5c5a132af8e9a885f9a0dc4b8fa873cd,69,46.0,554.0,2.0
443a8128adc87b6a95842d2add84cc80,65,33.0,1458.0,2.0
6b2871128407dc666bfff66ba5f4a44a,45,31.0,724.0,3.0
816ddc4f86c51a2759c9657aa59c6c58,18,56.0,322.0,2.0
7daf03227870f2095f9b5118776ca011,7,32.0,411.0,1.0
29b40584266bb0179972f3781e312060,28,39.0,89.0,1.0
9c0e93b3f89bc9aea079ed95ae533eac,2,58.0,1340.0,1.0
781b2e095ce09617ffc959e188eedc20,28,57.0,293.0,1.0
582f1b40fe3269fbecfb00dc7849d509,2,54.0,225.0,2.0
9fa06b8e7571151a08346c7bbfa49ac6,15,27.0,641.0,1.0
6dc15064ce2b9acdf38bf9358f9c828a,11,59.0,332.0,2.0
828b90699459383919d5d53b3b967178,36,60.0,2494.0,5.0
f78393e11f76177675c71e30e1285841,69,34.0,1264.0,1.0
dcf6365fe1f3fc14c0cc589a1d24c180,28,55.0,255.0,1.0
c71f7f1ce671c112ad064cc3c7698b70,7,45.0,700.0,2.0
b6a09a05bb9106009b473584d2812194,,,,
ada9c7f09bed37fda49902629313c7da,29,42.0,742.0,2.0
2f75d8f75f4c05527814828a218442ec,28,59.0,544.0,2.0
b3fe2739b8d24ebf3102450f37c72e18,38,58.0,794.0,3.0
4cc3755d9149fe8a1de9fddb34e1e6f1,19,38.0,1513.0,1.0
97926c427c5b0b313f9df027a7f215ea,28,53.0,384.0,2.0
8d88d6734492636e66b319a34188248a,71,56.0,343.0,4.0
7f2bc3a9c9d996608944de19e09cef1f,28,50.0,325.0,2.0
3fc2cc1c5a81d432364ed2d06d93e052,28,41.0,201.0,1.0
e180cbea9ef103d90a72754cd5417383,11,62.0,997.0,1.0
f9ae1f612ef6b3a1f1d9e7d13814ea50,28,55.0,556.0,1.0
f0e6b345c644e019dbe8ac1b9b6537fe,16,59.0,1251.0,1.0
75feca32e90c15ce52695d0a6638a6e9,15,51.0,1340.0,2.0
2391d58f101518203e145f93224c1347,19,46.0,596.0,2.0
531232d83d333e3883dd00b98b002389,20,60.0,723.0,8.0
f1f4a0d9b923f70e332add4b5cd46fbf,65,17.0,320.0,1.0
963d8353c19c7f79d8ffc268993501ba,38,48.0,1360.0,2.0
b32763a4d816212b3507b6b6c591cc61,27,55.0,556.0,1.0
56c7050eb43010269ee36ffad983a47c,9,58.0,424.0,1.0
25f9fa77ace664d52ee7919aa7ddfe65,65,50.0,1022.0,1.0
bfd7704d3664e85201ba0bdd7ae3003c,33,51.0,318.0,5.0
bc11ce379e537a76b26bc9401604238f,35,29.0,510.0,1.0
949046722aaa29eb7c29d9f4720b3e7d,11,50.0,300.0,3.0
cec6125e3d48919b2e65ab2b4e40425a,,,,
ecbf90899f6f517b77a766fbfa8fb32c,6,47.0,610.0,1.0
fd0fc2d06fe158982bce5e6a8f717e96,19,57.0,933.0,1.0
c964ffc65eb623f5acf4a1a6ffccc089,50,53.0,1084.0,2.0
462e3c133b42cd9299fa2635b74f3dd5,42,47.0,121.0,2.0
301d9eb5c36641e17480f1f44a842567,73,59.0,1648.0,3.0
f11ef8fadf732bb675e93a3d2f7c5abb,69,47.0,452.0,1.0
aca4265ccd0240bd0d2084a7e9b0fac4,6,58.0,446.0,1.0
5ddb548ca289943c135b3ea7c31d0d35,6,60.0,289.0,1.0
85058e8a4056e53cc789fe5201316c81,35,47.0,893.0,3.0
5758c283037a6ae684c20777c635c0e7,73,45.0,140.0,4.0
f0dd37b53431e90572a5b9775d8418a0,2,31.0,488.0,1.0
1ca1507017447595d399b8f48c50c718,36,51.0,870.0,2.0
d298e3bddc365a8fe14edb4af6057abf,73,60.0,1028.0,4.0
c11ae9d33a721d9efa6e7d3c949889a3,22,38.0,380.0,1.0
9061b450f77805b0f95d15b97877de8d,11,58.0,1847.0,1.0
709b2a5340c0141ec76144e8d15106f1,28,50.0,218.0,1.0
291c33a56ad3f006fe567e4c4c273fc9,65,30.0,842.0,2.0
ffb56c390429e57e053173a47cc3763f,15,28.0,806.0,2.0
66eb690de111248e18d3909586767b48,33,53.0,198.0,2.0
3083966b9c51109f0dc6ab0b0d99d189,67,59.0,976.0,2.0
a2d25e6d970bda08f59ed1833b7b959f,37,52.0,1112.0,2.0
f106f642621e524291a895c903224c66,7,37.0,325.0,1.0
fe8901e27ea00df988b6d1d611877ca6,10,59.0,805.0,1.0
7b68c32cf190eb0f4429f2f045a2d045,29,53.0,775.0,3.0
8bcd25120495ad55c516a11a53198de9,36,60.0,742.0,2.0
6bba2404fe3273ef520eaeb6479253a9,11,55.0,405.0,3.0
7b8567f91295186c27076755239c0f86,71,56.0,631.0,4.0
739f8bc6b1d41d06dbe0b296b1ee06b6,14,56.0,1496.0,2.0
0d5086829345e6632976fb648a0c7778,11,59.0,595.0,2.0
a2f8729b91514db87e771c06a8631b72,35,54.0,614.0,1.0
f4af42e86454a8ec474c1a3f487d2926,2,44.0,273.0,1.0
632c991b914aead6ec8ad4a86859b91d,3,60.0,1170.0,1.0
d47dbf92b157c0cda96d2b0f9cd5e31e,69,46.0,1271.0,5.0
dbcc33795d7fafe354d7c8501159fe67,28,36.0,558.0,1.0
27a8f1f363abfc0f87391abd7f7a1bd3,71,38.0,367.0,1.0
72ce82133d91ad4dccba508d9a519123,22,52.0,708.0,1.0
71c6923cc199b11ba8bee760e5d16487,18,48.0,892.0,1.0
7662c7fd49ded81e7a0ab1a85e9970cf,71,40.0,562.0,4.0
374f067b17eba13383a0e8d2597b69d4,7,60.0,728.0,1.0
a2eb87cfd76fd7cc73198df64236f60b,10,48.0,1006.0,2.0
c3fa0b95d7f17f66a3444c0780ab4d63,2,59.0,393.0,1.0
205fe83f03fb5f7e4d5b9cf3d5837f86,10,42.0,1002.0,4.0
e54990d8579f41dd2399014680d0c534,28,49.0,564.0,1.0
d35d4226f23380c4a7cf12ece4835fa9,16,58.0,591.0,4.0
d734f63d40632fcf8e1a2cec7d3297b1,38,59.0,777.0,6.0
00d268089a9c5136dbeb6b0f17d1aa53,71,40.0,61.0,2.0
f8f2e12b5272baecf3b799145235fb16,28,57.0,1483.0,2.0
c9b7b115a96bc6c919ae1abc3c2e40b0,33,47.0,484.0,1.0
df94410a1fc2b5d45e843b9682dfc07d,2,41.0,374.0,1.0
4095c22df5c4f688dcc5b83185e951a3,6,33.0,715.0,2.0
928998b3921fa52eb30c5fe2d9ef8862,7,42.0,361.0,1.0
72c066abf24996b52549bbb6432437ae,64,53.0,720.0,1.0
8247a0a2ef0f08af0f556c0a9eb43edf,28,49.0,440.0,2.0
b4fffa70d0216e5aafde271967262f65,7,55.0,567.0,5.0
361e6746f11175504a94c4a235a34fa3,7,13.0,1778.0,1.0
b119a759773d405cc488c09dd121ebe0,,,,
49556658d15ef8560a30d620b45f968a,2,54.0,581.0,1.0
38a21093b448518f68efe82c240ab80f,11,63.0,245.0,3.0
5319945ad13608496d79386b418cae9b,11,49.0,595.0,1.0
c6464cd18c2d6dd23fe9959d419a0794,6,60.0,539.0,3.0
e89a04473ff96b4ae24641938e1784ca,6,57.0,281.0,1.0
9cac9a29bfb5749d8f9043daec429a71,65,40.0,1389.0,1.0
582103bf36f09690ddf39a8b27ce90ac,15,59.0,1914.0,5.0
90884678b0b2af79d3250a3324aa9422,28,50.0,501.0,3.0
5d0df4247c9f790f94f376c08820f7bf,2,59.0,375.0,1.0
e477f557c368d218065353b5af9e4900,34,19.0,282.0,1.0
22f94fe4c48c49d9cfa90f4a3e29a1c1,69,56.0,661.0,3.0
6b1e4fa5f57b8bde34a7337b5eed9952,56,45.0,887.0,1.0
6750c920638274baad5a52d61eabe040,35,58.0,458.0,2.0
8b47246aea55603a798d0ffa704d7895,7,54.0,259.0,1.0
18c438edc5c6ed2d50a64fb13596caf1,2,48.0,252.0,1.0
38755dae86f5c67d3d1a99444c1e11fc,28,40.0,162.0,1.0
1682c1c7d6195d58a86d92be297f32e5,45,47.0,760.0,2.0
11afe77be6f416e9c4efdff6fbfaeefd,11,50.0,1273.0,1.0
55cbeded0cd60e25cbc4c527a25d7903,2,38.0,225.0,1.0
dcd910cb49b636c5b505a9ab81472f6b,37,55.0,2290.0,5.0
9ef8189cee13cce5eb46bcdf5c5621e0,28,51.0,231.0,1.0
fe224249bd106fec6e1751a586e6fc61,29,53.0,592.0,2.0
8fa2e46d170c94119dc35ddc96fb8e66,17,35.0,552.0,1.0
2aefccbad334b415c10dee98cc0394b1,29,44.0,1112.0,3.0
d704660aea27a6bbba666a89dfe409c3,65,33.0,312.0,4.0
97887be368de47c43d6acc94c5f27ae4,64,32.0,807.0,1.0
ac04950112a7da468bc016cc257fbaef,10,56.0,882.0,4.0
6be84be6194640c5908c916e4eaf1735,11,43.0,275.0,1.0
143d9c0ab0bb016d5c2775b572c27148,2,60.0,1690.0,2.0
bf8681373385017d2b516bd6c7182d82,71,26.0,245.0,4.0
ebd0467278f357d67833e7859f528174,69,60.0,1356.0,3.0
18e4ecc398e51f03a0a346944c1cd1e1,2,57.0,647.0,2.0
4e2a89e70590f5d6defad05e47a31e68,69,45.0,198.0,3.0
7dd3a8ff5f94d3ee384eccfb98c80453,28,52.0,149.0,1.0
1d714ea3db608971a40b8f507cb7af54,18,50.0,860.0,2.0
c0f918f7aa1fabe7c6815cf721ee27a3,28,60.0,222.0,1.0
1c9bc8a2069af3a0084ff274e9a1f40c,7,46.0,578.0,1.0
dc30ea49de246665b6d27138ae1fefcf,,,,
b5fa989f753d3bcd8ce54ff091b59423,6,50.0,510.0,2.0
5508734bf75e72565f568d3a7903cd34,6,55.0,623.0,2.0
0abcf055de69c37170844d7bc8b88324,71,48.0,1359.0,1.0
